age,annual_income,credit_score,employment_years,num_late_payments,utilization_rate,num_credit_lines,loan_amount,loan_term_months,debt_to_income,home_ownership,loan_purpose,default
27,51932.41,763,0.3,0,0.1996,4,8034.08,60,0.0309,MORTGAGE,HOME_IMPROVEMENT,0
47,41185.35,545,2.8,2,0.3036,8,11204.06,60,0.0544,RENT,DEBT_CONSOLIDATION,0
30,106325.11,531,6.5,1,0.1398,6,20411.14,36,0.064,RENT,HOME_IMPROVEMENT,0
23,38960.61,676,8.5,0,0.1157,4,5828.01,24,0.0748,MORTGAGE,MEDICAL,1
29,29619.85,733,1.2,1,0.4248,6,34464.73,36,0.3879,RENT,HOME_IMPROVEMENT,0
55,29045.06,702,13.5,0,0.2947,9,5232.03,24,0.0901,RENT,HOME_IMPROVEMENT,0
47,84696.52,583,23.4,1,0.3284,13,33830.92,36,0.1331,RENT,DEBT_CONSOLIDATION,0
38,87810.17,751,2.6,1,0.2496,16,4149.77,36,0.0158,MORTGAGE,EDUCATION,0
63,111778.81,832,21.4,1,0.1649,6,16448.64,84,0.021,MORTGAGE,HOME_IMPROVEMENT,0
38,31872.96,610,8.1,1,0.3023,13,30931.31,36,0.3235,MORTGAGE,DEBT_CONSOLIDATION,0
59,53337.45,621,1.6,0,0.3042,3,20965.08,84,0.0562,RENT,HOME_IMPROVEMENT,0
36,201521.17,682,5.2,1,0.2513,2,5932.12,12,0.0294,RENT,DEBT_CONSOLIDATION,0
23,51474.49,669,7.4,1,0.1333,8,12352.5,60,0.048,RENT,BUSINESS,0
26,45174.84,776,1.2,2,0.2785,14,10967.6,48,0.0607,RENT,HOME_IMPROVEMENT,0
33,59248.46,702,13.2,0,0.1353,8,3460.88,72,0.0097,MORTGAGE,MEDICAL,0
30,78039.89,656,9.5,1,0.2804,11,6739.64,12,0.0864,RENT,EDUCATION,0
28,77390.29,632,3.3,1,0.222,9,27155.24,12,0.3509,MORTGAGE,BUSINESS,1
38,44036.95,557,5.0,0,0.5518,13,10304.56,72,0.039,OWN,DEBT_CONSOLIDATION,1
63,44688.99,789,4.0,1,0.1768,13,11166.56,84,0.0357,RENT,DEBT_CONSOLIDATION,0
30,51625.45,730,2.6,0,0.0777,5,10888.99,72,0.0352,MORTGAGE,BUSINESS,0
32,41562.63,672,17.8,1,0.235,3,16457.22,12,0.396,RENT,EDUCATION,0
64,32293.41,688,5.5,0,0.367,8,30356.31,48,0.235,RENT,DEBT_CONSOLIDATION,0
30,147853.29,671,3.6,3,0.4789,12,22699.91,72,0.0256,OWN,DEBT_CONSOLIDATION,1
57,48851.37,538,1.0,2,0.5621,13,11396.91,36,0.0778,OWN,HOME_IMPROVEMENT,0
48,50255.66,566,4.0,1,0.2726,7,8843.53,84,0.0251,OWN,EDUCATION,1
61,51044.68,663,5.9,2,0.3994,9,24607.39,12,0.4821,OWN,DEBT_CONSOLIDATION,0
45,57511.78,662,18.0,0,0.1636,8,8853.74,24,0.077,OWN,MEDICAL,0
47,74412.55,679,0.3,2,0.4102,14,14665.55,48,0.0493,MORTGAGE,EDUCATION,0
31,47448.69,815,2.1,1,0.1468,14,53595.72,60,0.2259,RENT,HOME_IMPROVEMENT,0
46,105839.26,657,5.1,0,0.2556,9,5743.72,60,0.0109,MORTGAGE,HOME_IMPROVEMENT,0
50,80733.42,618,1.7,0,0.5218,11,6320.0,36,0.0261,OWN,DEBT_CONSOLIDATION,0
64,54423.47,684,11.3,2,0.3937,4,9957.56,48,0.0457,MORTGAGE,HOME_IMPROVEMENT,0
26,42910.97,568,0.5,3,0.2187,6,6919.38,24,0.0806,RENT,DEBT_CONSOLIDATION,1
28,102997.84,692,3.1,1,0.6109,14,13850.38,36,0.0448,MORTGAGE,HOME_IMPROVEMENT,0
22,55214.39,622,0.4,0,0.2906,2,4581.63,36,0.0277,MORTGAGE,HOME_IMPROVEMENT,0
55,32164.68,698,0.3,3,0.256,2,34244.91,36,0.3549,RENT,MEDICAL,0
25,99760.97,665,30.0,1,0.5886,13,8864.88,60,0.0178,MORTGAGE,EDUCATION,0
61,41640.8,668,8.0,1,0.4419,15,7271.04,36,0.0582,RENT,MEDICAL,0
37,92434.02,730,24.6,0,0.5731,8,28814.93,84,0.0445,MORTGAGE,EDUCATION,1
34,20000.0,738,3.2,0,0.3165,1,20335.1,60,0.2034,RENT,MEDICAL,0
63,49794.94,842,0.4,1,0.0741,11,9975.53,12,0.2003,MORTGAGE,HOME_IMPROVEMENT,0
52,106935.84,735,0.7,2,0.5241,3,15045.95,48,0.0352,OWN,DEBT_CONSOLIDATION,0
45,60027.94,660,7.8,0,0.2007,14,9865.76,48,0.0411,MORTGAGE,EDUCATION,0
60,80746.32,629,0.7,0,0.684,4,8949.63,36,0.0369,MORTGAGE,MEDICAL,0
54,38140.6,707,5.7,0,0.4193,4,6087.68,60,0.0319,OWN,EDUCATION,0
49,71243.05,796,7.1,0,0.2011,12,21727.22,36,0.1017,RENT,DEBT_CONSOLIDATION,0
35,59986.58,748,0.9,2,0.3691,1,51436.36,24,0.4287,RENT,HOME_IMPROVEMENT,0
64,67620.54,623,2.2,1,0.173,13,6722.51,24,0.0497,RENT,HOME_IMPROVEMENT,0
52,165982.88,716,0.9,2,0.3486,5,12225.22,12,0.0737,RENT,HOME_IMPROVEMENT,0
62,114954.86,697,6.3,2,0.1992,1,23462.35,60,0.0408,MORTGAGE,BUSINESS,1
63,88964.85,763,9.5,2,0.2911,14,24067.38,60,0.0541,MORTGAGE,HOME_IMPROVEMENT,0
45,89528.26,704,1.7,2,0.4535,9,6930.22,12,0.0774,MORTGAGE,MEDICAL,1
37,38003.06,701,4.8,2,0.0903,3,16647.83,84,0.0626,RENT,BUSINESS,0
62,47305.67,585,7.7,1,0.1145,3,6701.12,84,0.0202,RENT,MEDICAL,0
64,27825.53,743,0.4,1,0.0311,5,5311.11,36,0.0636,RENT,DEBT_CONSOLIDATION,1
27,31736.01,568,1.4,2,0.3168,1,4266.06,48,0.0336,MORTGAGE,DEBT_CONSOLIDATION,0
49,38435.36,687,0.8,0,0.3317,16,22194.81,60,0.1155,MORTGAGE,BUSINESS,0
47,59008.55,635,5.4,1,0.3213,14,5458.49,12,0.0925,RENT,DEBT_CONSOLIDATION,1
54,32451.3,631,2.4,2,0.207,1,11465.2,24,0.1767,RENT,DEBT_CONSOLIDATION,1
63,58712.91,726,3.5,2,0.215,5,17342.64,72,0.0492,RENT,BUSINESS,0
32,55436.04,679,1.7,0,0.25,15,30763.1,84,0.0793,RENT,EDUCATION,0
63,33958.2,488,1.5,2,0.2658,14,12457.53,24,0.1834,MORTGAGE,BUSINESS,1
49,128385.59,664,11.3,1,0.1943,16,16843.02,72,0.0219,OWN,MEDICAL,0
25,30876.08,648,3.4,2,0.1463,15,18379.43,12,0.5953,OWN,DEBT_CONSOLIDATION,1
43,104679.9,780,3.9,1,0.5036,3,8698.77,48,0.0208,RENT,MEDICAL,0
27,20000.0,580,2.5,1,0.069,15,8388.87,84,0.0599,RENT,DEBT_CONSOLIDATION,0
63,55763.98,833,5.2,2,0.3744,3,13292.85,48,0.0596,MORTGAGE,HOME_IMPROVEMENT,0
54,32898.67,748,12.1,1,0.0666,4,13287.07,72,0.0673,RENT,DEBT_CONSOLIDATION,0
60,43164.46,657,2.4,0,0.1144,13,49476.5,72,0.191,RENT,MEDICAL,0
47,148016.23,646,1.5,0,0.2705,4,14447.23,72,0.0163,MORTGAGE,HOME_IMPROVEMENT,0
39,50338.03,628,2.2,3,0.2194,10,12259.5,72,0.0406,RENT,MEDICAL,0
40,34465.9,705,0.4,1,0.1058,15,10313.16,60,0.0598,MORTGAGE,DEBT_CONSOLIDATION,0
62,76406.11,616,2.0,2,0.0643,7,10078.1,36,0.044,OWN,DEBT_CONSOLIDATION,0
28,50117.55,670,7.8,2,0.271,12,10998.01,24,0.1097,MORTGAGE,HOME_IMPROVEMENT,0
60,64560.41,593,14.9,2,0.1301,3,17962.61,84,0.0397,RENT,DEBT_CONSOLIDATION,0
40,37902.51,737,9.3,0,0.2678,8,12639.12,84,0.0476,RENT,DEBT_CONSOLIDATION,0
47,38847.22,693,3.4,1,0.2825,9,13898.03,36,0.1193,MORTGAGE,MEDICAL,1
50,40382.81,642,0.4,3,0.0877,15,17187.17,72,0.0709,RENT,HOME_IMPROVEMENT,0
25,89251.77,660,0.3,1,0.2791,17,9151.51,60,0.0205,MORTGAGE,MEDICAL,0
28,53454.45,624,3.9,2,0.4861,3,33460.7,24,0.313,RENT,HOME_IMPROVEMENT,1
28,35449.69,705,9.3,0,0.5651,4,3374.25,84,0.0136,MORTGAGE,MEDICAL,0
55,64919.92,579,1.9,4,0.3405,10,38234.87,60,0.1178,RENT,DEBT_CONSOLIDATION,1
25,62301.44,752,4.8,2,0.3234,11,9358.09,36,0.0501,RENT,EDUCATION,0
48,79761.91,693,3.1,0,0.5424,8,5696.98,12,0.0714,MORTGAGE,EDUCATION,0
26,47056.27,644,6.0,0,0.3805,1,29947.54,36,0.2121,RENT,HOME_IMPROVEMENT,1
55,57596.34,727,1.7,0,0.084,3,5009.54,24,0.0435,MORTGAGE,DEBT_CONSOLIDATION,0
64,73927.44,711,9.9,0,0.2617,17,35505.83,72,0.08,RENT,BUSINESS,0
39,36146.07,596,1.6,4,0.3689,6,3303.86,24,0.0457,RENT,MEDICAL,1
31,93256.72,784,1.3,3,0.2551,8,27105.39,84,0.0415,RENT,MEDICAL,0
41,60368.45,480,1.8,1,0.2658,11,9301.31,48,0.0385,RENT,MEDICAL,1
51,34526.89,767,0.3,3,0.124,2,7543.7,12,0.2185,RENT,MEDICAL,0
53,34399.21,666,3.4,2,0.238,2,35782.9,12,1.0,RENT,BUSINESS,1
49,56971.17,759,2.7,0,0.2579,15,6734.17,84,0.0169,RENT,HOME_IMPROVEMENT,0
47,45473.59,795,0.2,0,0.2921,15,11261.66,60,0.0495,OWN,MEDICAL,0
49,87317.25,645,0.7,2,0.4467,14,5404.09,48,0.0155,RENT,HOME_IMPROVEMENT,0
31,51876.65,649,0.7,2,0.169,6,14749.02,12,0.2843,MORTGAGE,HOME_IMPROVEMENT,0
30,69669.87,705,3.6,2,0.1875,1,20166.98,84,0.0414,MORTGAGE,BUSINESS,0
62,39170.9,589,3.5,4,0.1073,10,45720.88,12,1.0,MORTGAGE,MEDICAL,1
46,59189.65,653,6.6,2,0.358,16,18704.91,84,0.0451,OWN,DEBT_CONSOLIDATION,0
59,115585.75,646,1.8,1,0.422,2,6918.73,60,0.012,OWN,BUSINESS,1
48,55599.85,585,17.7,1,0.5008,8,11373.48,72,0.0341,MORTGAGE,DEBT_CONSOLIDATION,0
41,45411.38,642,7.4,1,0.2221,13,8033.47,36,0.059,OWN,EDUCATION,1
46,38874.65,740,3.4,3,0.5139,13,11668.63,84,0.0429,RENT,MEDICAL,0
51,59314.84,734,1.0,1,0.5025,12,20202.29,36,0.1135,RENT,HOME_IMPROVEMENT,0
30,121134.57,665,0.9,2,0.3809,16,8210.6,48,0.0169,RENT,DEBT_CONSOLIDATION,0
41,30278.79,684,6.1,3,0.0827,2,6037.79,72,0.0332,MORTGAGE,EDUCATION,0
53,58398.25,655,3.6,4,0.2595,7,11542.97,36,0.0659,MORTGAGE,MEDICAL,0
25,25414.22,539,0.7,0,0.4093,11,11435.57,24,0.225,RENT,EDUCATION,1
25,48766.01,598,0.1,0,0.2057,14,10319.73,84,0.0302,MORTGAGE,DEBT_CONSOLIDATION,0
28,68280.85,756,1.9,1,0.2548,9,14319.02,60,0.0419,MORTGAGE,BUSINESS,0
47,27168.47,775,4.1,1,0.0942,2,7959.66,12,0.293,RENT,EDUCATION,0
32,47934.71,611,1.3,3,0.3852,8,11453.4,60,0.0478,MORTGAGE,HOME_IMPROVEMENT,0
40,69234.86,769,7.1,1,0.585,1,5178.64,48,0.0187,MORTGAGE,MEDICAL,0
27,63931.6,583,2.8,4,0.1066,3,16728.14,84,0.0374,RENT,DEBT_CONSOLIDATION,1
32,70932.15,638,10.6,3,0.5054,8,6465.05,84,0.013,MORTGAGE,DEBT_CONSOLIDATION,0
22,36779.71,670,0.0,1,0.4477,13,15038.36,12,0.4089,RENT,DEBT_CONSOLIDATION,0
56,69220.6,658,4.6,3,0.3433,11,5946.35,84,0.0123,MORTGAGE,DEBT_CONSOLIDATION,0
42,44355.67,624,8.4,1,0.6363,4,7132.87,60,0.0322,MORTGAGE,DEBT_CONSOLIDATION,0
29,85563.55,690,1.2,0,0.1132,4,9745.58,72,0.019,RENT,HOME_IMPROVEMENT,0
44,20000.0,742,6.8,1,0.2874,10,38719.94,12,1.0,MORTGAGE,MEDICAL,1
62,51802.58,563,1.0,2,0.4781,3,20989.81,84,0.0579,RENT,HOME_IMPROVEMENT,1
57,62908.62,690,4.8,2,0.2687,4,6336.61,12,0.1007,RENT,DEBT_CONSOLIDATION,0
60,117561.4,757,1.5,0,0.2392,1,17595.16,12,0.1497,OWN,DEBT_CONSOLIDATION,0
39,62529.8,646,17.7,2,0.1243,11,29786.38,48,0.1191,RENT,MEDICAL,0
37,65784.72,636,7.4,0,0.5811,7,6228.44,84,0.0135,RENT,HOME_IMPROVEMENT,0
35,72239.71,611,14.2,2,0.5177,8,12968.74,24,0.0898,OWN,EDUCATION,0
35,112032.42,840,2.7,1,0.0599,3,19136.84,84,0.0244,MORTGAGE,MEDICAL,0
61,49466.59,799,0.7,1,0.5217,1,17447.29,84,0.0504,OWN,BUSINESS,0
27,29686.55,656,5.3,0,0.332,8,15953.78,36,0.1791,RENT,HOME_IMPROVEMENT,1
58,26976.63,774,6.4,0,0.5479,12,5077.42,12,0.1882,OWN,DEBT_CONSOLIDATION,0
61,83457.9,637,2.7,2,0.0894,16,17332.3,60,0.0415,MORTGAGE,DEBT_CONSOLIDATION,1
58,66943.45,667,19.7,1,0.3491,10,3581.88,72,0.0089,MORTGAGE,DEBT_CONSOLIDATION,0
48,52671.45,595,1.4,1,0.2289,12,2596.74,24,0.0247,MORTGAGE,DEBT_CONSOLIDATION,0
58,44665.33,532,1.2,0,0.2193,13,3141.93,36,0.0234,OWN,MEDICAL,1
23,65540.03,633,1.3,1,0.1395,10,43951.23,60,0.1341,RENT,HOME_IMPROVEMENT,0
57,66493.64,645,0.9,1,0.3506,8,4720.09,24,0.0355,MORTGAGE,HOME_IMPROVEMENT,0
43,76108.47,714,10.1,3,0.2029,10,16019.78,84,0.0301,OWN,DEBT_CONSOLIDATION,0
63,34395.0,732,2.4,1,0.1388,1,36909.46,60,0.2146,OWN,DEBT_CONSOLIDATION,1
25,24781.36,670,3.5,1,0.1326,15,13172.86,84,0.0759,MORTGAGE,HOME_IMPROVEMENT,0
61,37920.1,600,0.2,3,0.3884,11,10321.25,12,0.2722,OWN,HOME_IMPROVEMENT,1
46,30468.1,627,0.5,1,0.1706,12,11729.89,36,0.1283,OWN,HOME_IMPROVEMENT,0
26,29689.15,807,0.8,1,0.1822,16,23613.98,12,0.7954,RENT,DEBT_CONSOLIDATION,1
43,131251.18,730,1.0,2,0.2948,6,18666.71,48,0.0356,RENT,DEBT_CONSOLIDATION,0
23,20000.0,793,0.4,2,0.2133,10,24339.43,60,0.2434,OWN,DEBT_CONSOLIDATION,0
25,75724.15,822,0.5,2,0.0065,3,12413.09,60,0.0328,MORTGAGE,DEBT_CONSOLIDATION,0
44,94230.49,627,0.6,1,0.1525,10,41662.49,24,0.2211,RENT,DEBT_CONSOLIDATION,1
57,98098.99,745,1.9,2,0.3952,11,15373.97,12,0.1567,RENT,EDUCATION,1
26,68776.4,607,2.7,1,0.3013,17,17487.42,36,0.0848,RENT,DEBT_CONSOLIDATION,1
33,115838.8,762,3.8,2,0.3221,3,15605.94,48,0.0337,RENT,DEBT_CONSOLIDATION,1
38,146049.35,746,3.3,4,0.2998,2,14097.59,84,0.0138,OWN,MEDICAL,0
45,51476.7,510,0.6,0,0.1607,8,11648.97,60,0.0453,MORTGAGE,DEBT_CONSOLIDATION,1
22,74887.02,712,22.3,2,0.3098,17,3316.56,36,0.0148,MORTGAGE,BUSINESS,0
49,113311.62,611,1.2,2,0.6008,17,5532.92,36,0.0163,MORTGAGE,EDUCATION,1
43,38910.54,652,19.4,0,0.2383,2,7396.71,84,0.0272,MORTGAGE,DEBT_CONSOLIDATION,0
63,52973.45,627,5.2,1,0.4375,12,13216.99,36,0.0832,RENT,DEBT_CONSOLIDATION,0
34,43786.87,752,0.4,0,0.2927,12,9197.34,84,0.03,OWN,EDUCATION,0
43,75394.45,625,2.3,2,0.1274,6,33504.73,60,0.0889,MORTGAGE,DEBT_CONSOLIDATION,1
25,23177.8,577,3.3,0,0.2112,3,27251.78,72,0.196,RENT,EDUCATION,1
61,122800.15,615,2.9,2,0.3563,13,5264.27,12,0.0429,OWN,HOME_IMPROVEMENT,1
57,78190.1,662,3.1,2,0.2541,8,6477.95,60,0.0166,MORTGAGE,HOME_IMPROVEMENT,0
37,80416.17,712,5.2,1,0.1989,16,6361.35,12,0.0791,MORTGAGE,MEDICAL,0
41,20000.0,775,2.8,0,0.6624,2,6682.18,48,0.0835,MORTGAGE,BUSINESS,0
58,35593.93,721,8.3,1,0.4103,1,20664.6,84,0.0829,RENT,MEDICAL,0
34,126150.96,726,3.2,1,0.7926,12,9912.1,60,0.0157,OWN,HOME_IMPROVEMENT,0
32,54791.87,739,0.4,0,0.156,3,12242.73,72,0.0372,MORTGAGE,BUSINESS,0
32,25285.04,745,0.4,1,0.4659,3,35206.97,72,0.2321,RENT,DEBT_CONSOLIDATION,0
52,66890.42,762,2.9,3,0.3698,16,17379.62,48,0.065,RENT,EDUCATION,1
31,84084.63,850,2.3,3,0.4711,1,2623.81,24,0.0156,MORTGAGE,DEBT_CONSOLIDATION,0
25,78100.07,744,15.7,2,0.3025,15,60000.0,48,0.1921,MORTGAGE,BUSINESS,1
29,55536.59,702,3.0,1,0.2704,6,2749.19,72,0.0083,RENT,DEBT_CONSOLIDATION,0
64,105638.88,642,6.8,1,0.2709,13,3316.52,36,0.0105,RENT,HOME_IMPROVEMENT,0
59,42150.17,704,10.8,1,0.3564,6,19818.61,84,0.0672,MORTGAGE,EDUCATION,0
63,78436.49,772,3.3,1,0.389,6,13289.15,12,0.1694,MORTGAGE,MEDICAL,0
33,64055.73,582,9.3,0,0.3775,17,24990.79,12,0.3901,RENT,DEBT_CONSOLIDATION,0
41,56019.6,780,1.4,1,0.196,1,15035.95,60,0.0537,MORTGAGE,DEBT_CONSOLIDATION,0
43,49538.31,645,16.1,0,0.3861,17,31364.74,24,0.3166,RENT,EDUCATION,0
44,50423.06,661,2.0,1,0.4809,8,8391.14,84,0.0238,RENT,HOME_IMPROVEMENT,1
23,60847.54,721,4.6,1,0.6281,14,9634.09,60,0.0317,RENT,DEBT_CONSOLIDATION,0
47,51722.06,637,4.6,3,0.2861,12,7911.14,84,0.0219,MORTGAGE,EDUCATION,0
23,86382.03,716,1.6,2,0.585,1,12269.72,84,0.0203,OWN,EDUCATION,0
33,45798.53,587,0.4,1,0.06,4,14589.52,84,0.0455,RENT,EDUCATION,1
34,131156.36,750,1.8,0,0.4102,2,27403.13,84,0.0298,MORTGAGE,EDUCATION,0
51,44786.67,695,1.4,1,0.587,10,47109.52,24,0.5259,MORTGAGE,MEDICAL,1
60,94848.9,679,14.8,1,0.2165,11,17251.05,48,0.0455,MORTGAGE,HOME_IMPROVEMENT,0
52,96916.83,701,1.5,1,0.3867,5,15027.63,48,0.0388,RENT,BUSINESS,0
40,65051.27,678,0.5,0,0.3287,12,14730.96,60,0.0453,MORTGAGE,EDUCATION,0
44,62216.78,715,0.6,0,0.3104,12,15716.38,48,0.0632,MORTGAGE,EDUCATION,0
44,41585.9,663,8.1,2,0.0459,15,9988.44,72,0.04,RENT,DEBT_CONSOLIDATION,0
28,46233.7,656,1.1,2,0.1726,3,6271.35,36,0.0452,RENT,DEBT_CONSOLIDATION,1
63,66828.96,538,3.7,1,0.6687,6,7558.7,24,0.0566,MORTGAGE,MEDICAL,1
61,58538.05,789,10.1,0,0.1585,8,22680.73,84,0.0554,OWN,DEBT_CONSOLIDATION,0
32,108178.95,586,3.0,0,0.2584,1,29649.61,84,0.0392,MORTGAGE,DEBT_CONSOLIDATION,0
26,47700.88,809,0.4,1,0.1867,15,22287.93,84,0.0667,MORTGAGE,EDUCATION,0
29,49166.5,660,1.6,0,0.1755,9,16254.08,60,0.0661,OWN,DEBT_CONSOLIDATION,0
49,26046.4,777,2.3,1,0.2905,14,49347.57,24,0.9473,MORTGAGE,EDUCATION,1
23,82599.92,763,18.7,2,0.2204,17,18278.18,84,0.0316,RENT,EDUCATION,0
26,78953.11,756,1.4,5,0.2014,14,27200.08,60,0.0689,RENT,MEDICAL,1
49,97591.04,683,3.7,0,0.0782,5,16588.91,48,0.0425,MORTGAGE,DEBT_CONSOLIDATION,0
28,100379.99,584,6.9,2,0.2402,1,28865.07,72,0.0479,MORTGAGE,HOME_IMPROVEMENT,0
24,88829.43,665,1.8,2,0.1128,2,29758.6,84,0.0479,RENT,DEBT_CONSOLIDATION,0
22,90722.25,654,1.7,1,0.0187,7,5743.34,24,0.0317,OWN,DEBT_CONSOLIDATION,0
52,81229.55,671,9.2,1,0.4585,6,26326.05,12,0.3241,MORTGAGE,HOME_IMPROVEMENT,0
37,87732.41,581,1.1,2,0.3569,15,13798.58,60,0.0315,RENT,HOME_IMPROVEMENT,1
34,23837.59,657,8.3,1,0.3128,15,5651.41,12,0.2371,RENT,MEDICAL,0
49,34547.99,446,19.4,0,0.0997,5,6060.98,60,0.0351,MORTGAGE,DEBT_CONSOLIDATION,0
29,31837.59,655,5.4,2,0.119,6,41899.21,60,0.2632,OWN,MEDICAL,1
44,112993.61,690,0.9,3,0.0273,2,13902.88,48,0.0308,MORTGAGE,DEBT_CONSOLIDATION,0
42,40478.26,617,1.8,1,0.272,7,8772.56,48,0.0542,MORTGAGE,DEBT_CONSOLIDATION,0
51,43851.71,658,0.8,2,0.1367,15,6810.3,36,0.0518,OWN,DEBT_CONSOLIDATION,0
48,60073.77,693,1.6,2,0.4705,8,8378.16,48,0.0349,RENT,DEBT_CONSOLIDATION,0
51,32149.76,761,8.7,0,0.034,7,13460.22,60,0.0837,OWN,HOME_IMPROVEMENT,0
31,72422.51,764,2.0,1,0.2156,9,25813.63,36,0.1188,OWN,MEDICAL,0
28,20636.26,704,8.7,1,0.492,17,24430.96,72,0.1973,MORTGAGE,DEBT_CONSOLIDATION,1
44,33231.56,677,10.0,3,0.1976,8,60000.0,60,0.3611,MORTGAGE,DEBT_CONSOLIDATION,0
24,66132.0,708,14.8,0,0.1364,5,24416.86,72,0.0615,RENT,DEBT_CONSOLIDATION,0
41,32182.62,823,5.1,2,0.137,11,13795.08,12,0.4287,OWN,EDUCATION,0
48,114640.51,720,0.5,1,0.1461,2,39247.01,36,0.1141,OWN,BUSINESS,0
57,61275.77,700,5.7,1,0.4055,13,6187.28,72,0.0168,MORTGAGE,BUSINESS,0
50,105454.52,765,3.6,0,0.176,1,26156.67,48,0.062,OWN,EDUCATION,0
64,71607.73,683,1.4,3,0.3817,13,38811.48,12,0.542,RENT,DEBT_CONSOLIDATION,1
45,59518.06,611,7.1,2,0.2027,6,21500.9,48,0.0903,RENT,DEBT_CONSOLIDATION,1
41,36377.98,716,1.0,4,0.068,11,33241.01,24,0.4569,RENT,DEBT_CONSOLIDATION,1
32,95279.8,693,3.9,2,0.2799,13,17369.61,60,0.0365,MORTGAGE,EDUCATION,0
50,74654.59,662,0.8,0,0.2501,10,27025.01,72,0.0603,RENT,HOME_IMPROVEMENT,0
56,169791.07,723,0.4,1,0.6626,7,8634.79,24,0.0254,OWN,DEBT_CONSOLIDATION,0
35,90599.16,534,9.1,3,0.3921,3,21145.93,84,0.0333,RENT,MEDICAL,0
25,49084.5,636,1.2,2,0.2016,10,6583.46,48,0.0335,OWN,EDUCATION,0
22,69196.86,609,4.2,0,0.1578,3,32864.42,72,0.0792,MORTGAGE,EDUCATION,0
49,73944.42,618,0.8,2,0.0576,2,28215.89,48,0.0954,MORTGAGE,HOME_IMPROVEMENT,1
50,107095.81,667,6.7,1,0.4367,5,10060.06,24,0.047,RENT,DEBT_CONSOLIDATION,0
27,115952.39,607,3.7,1,0.0579,16,3634.6,24,0.0157,RENT,HOME_IMPROVEMENT,0
22,55216.24,814,7.3,0,0.0473,8,7841.87,48,0.0355,MORTGAGE,BUSINESS,0
50,32605.6,716,5.2,1,0.6152,5,14353.72,48,0.1101,RENT,BUSINESS,0
39,23696.45,616,3.5,3,0.2001,12,12523.17,12,0.5285,RENT,EDUCATION,0
39,33867.98,540,2.7,3,0.5176,7,5779.87,48,0.0427,MORTGAGE,MEDICAL,1
33,44538.61,633,10.3,0,0.1137,2,30999.15,60,0.1392,MORTGAGE,DEBT_CONSOLIDATION,1
52,127028.62,653,7.0,5,0.0983,16,22176.03,12,0.1746,RENT,BUSINESS,1
54,127995.8,629,11.1,1,0.4571,7,14267.08,48,0.0279,MORTGAGE,HOME_IMPROVEMENT,0
24,96768.81,850,11.5,0,0.3222,5,20293.9,36,0.0699,MORTGAGE,HOME_IMPROVEMENT,0
25,110768.69,547,4.7,2,0.4655,13,13808.27,36,0.0416,RENT,HOME_IMPROVEMENT,1
45,42036.92,684,3.0,2,0.3393,2,2832.31,48,0.0168,RENT,EDUCATION,0
47,28066.78,669,10.4,2,0.3185,7,37795.49,24,0.6733,MORTGAGE,MEDICAL,0
28,36197.15,660,2.5,1,0.5987,3,59577.31,60,0.3292,OWN,EDUCATION,0
28,21646.32,524,17.9,1,0.2595,3,19340.68,84,0.1276,MORTGAGE,DEBT_CONSOLIDATION,0
51,34304.18,676,9.2,1,0.3155,14,10985.96,12,0.3203,MORTGAGE,MEDICAL,0
41,46491.58,694,0.7,1,0.0174,11,3911.09,72,0.014,RENT,DEBT_CONSOLIDATION,0
27,65078.65,736,4.5,2,0.4193,6,10182.75,60,0.0313,MORTGAGE,DEBT_CONSOLIDATION,0
48,64069.81,718,0.7,4,0.3929,4,4997.6,60,0.0156,RENT,MEDICAL,0
25,42411.79,777,9.4,0,0.3822,4,10121.52,24,0.1193,RENT,HOME_IMPROVEMENT,0
31,79576.49,516,0.1,3,0.3338,14,7960.15,24,0.05,OWN,DEBT_CONSOLIDATION,1
52,42820.84,661,9.3,1,0.5475,4,12736.94,72,0.0496,OWN,DEBT_CONSOLIDATION,0
31,60175.61,850,1.6,1,0.2361,3,10686.28,48,0.0444,OWN,MEDICAL,0
24,34372.39,764,3.4,0,0.3204,11,12528.85,24,0.1823,RENT,DEBT_CONSOLIDATION,0
63,103190.66,563,7.6,1,0.301,3,11576.43,48,0.028,OWN,BUSINESS,1
31,60501.13,687,1.9,0,0.5715,6,17665.05,24,0.146,MORTGAGE,BUSINESS,0
44,84070.63,596,7.1,0,0.0874,3,8447.53,48,0.0251,RENT,EDUCATION,1
57,32594.65,645,3.0,4,0.4657,5,3229.02,72,0.0165,RENT,DEBT_CONSOLIDATION,1
64,65330.36,839,2.4,1,0.2767,15,10502.99,60,0.0322,MORTGAGE,HOME_IMPROVEMENT,0
56,79711.32,756,5.3,0,0.1471,13,37128.74,36,0.1553,OWN,BUSINESS,0
36,21548.6,558,2.4,2,0.3615,3,10458.28,36,0.1618,MORTGAGE,MEDICAL,0
58,107371.33,618,6.0,0,0.2431,10,6696.33,36,0.0208,OWN,DEBT_CONSOLIDATION,0
22,32057.54,680,0.6,2,0.2603,1,14700.84,36,0.1529,MORTGAGE,BUSINESS,0
36,66532.78,658,22.2,1,0.0474,14,14650.15,48,0.055,RENT,HOME_IMPROVEMENT,0
30,146363.93,705,1.2,0,0.263,16,38208.25,24,0.1305,MORTGAGE,DEBT_CONSOLIDATION,0
